study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1220	ERP002061	SAMEA2042361	ERS199009	ERX183746	ERR209081	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209081/ERR209081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209081/ERR209081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209081/ERR209081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209081/ERR209081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0010_081120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0010_081120.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0010_081120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0010_081120.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042362	ERS199010	ERX183747	ERR209082	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209082/ERR209082_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209082/ERR209082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209082/ERR209082_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209082/ERR209082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081203.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081203.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042362	ERS199010	ERX183748	ERR209083	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209083/ERR209083_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209083/ERR209083_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209083/ERR209083_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209083/ERR209083_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081224.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_081224.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042362	ERS199010	ERX183749	ERR209084	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_090120.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0011_090120.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183750	ERR209085	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209085/ERR209085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209085/ERR209085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209085/ERR209085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209085/ERR209085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081203.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081203.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183751	ERR209086	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209086/ERR209086_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209086/ERR209086_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209086/ERR209086_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209086/ERR209086_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081224.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_081224.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183752	ERR209087	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_090120.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_090120.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183753	ERR209088	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209088/ERR209088_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209088/ERR209088_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209088/ERR209088_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209088/ERR209088_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane2.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane2.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane2.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane2.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183754	ERR209089	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209089/ERR209089_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209089/ERR209089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209089/ERR209089_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209089/ERR209089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane3.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane3.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183755	ERR209090	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane4.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042363	ERS199011	ERX183756	ERR209091	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209091/ERR209091_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209091/ERR209091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209091/ERR209091_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209091/ERR209091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane5.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0012_lane5.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042364	ERS199012	ERX183757	ERR209092	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209092/ERR209092_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209092/ERR209092_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209092/ERR209092_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209092/ERR209092_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081113.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081113.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081113.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081113.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042364	ERS199012	ERX183758	ERR209093	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209093/ERR209093_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209093/ERR209093_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209093/ERR209093_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209093/ERR209093_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081120.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0013_081120.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042365	ERS199013	ERX183759	ERR209094	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081203.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081203.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042365	ERS199013	ERX183760	ERR209095	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081224.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_081224.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042365	ERS199013	ERX183761	ERR209096	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209096/ERR209096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209096/ERR209096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209096/ERR209096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209096/ERR209096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_090120.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_090120.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0014_090120.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042366	ERS199014	ERX183762	ERR209097	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209097/ERR209097_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209097/ERR209097_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209097/ERR209097_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209097/ERR209097_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081108.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081108.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042366	ERS199014	ERX183763	ERR209098	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081119.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0015_081119.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042367	ERS199015	ERX183764	ERR209099	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209099/ERR209099_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209099/ERR209099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209099/ERR209099_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209099/ERR209099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081203.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081203.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081203.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042367	ERS199015	ERX183765	ERR209100	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081224.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081224.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_081224.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042367	ERS199015	ERX183766	ERR209101	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209101/ERR209101_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209101/ERR209101_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209101/ERR209101_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209101/ERR209101_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_090120.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0016_090120.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042368	ERS199016	ERX183767	ERR209102	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081108.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081108.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081108.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081108.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042368	ERS199016	ERX183768	ERR209103	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209103/ERR209103_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209103/ERR209103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209103/ERR209103_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209103/ERR209103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081119.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081119.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081119.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0017_081119.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042369	ERS199017	ERX183769	ERR209104	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209104/ERR209104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209104/ERR209104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209104/ERR209104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209104/ERR209104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081108.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081108.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042369	ERS199017	ERX183770	ERR209105	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081119.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0018_081119.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042371	ERS199018	ERX183771	ERR209106	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0019_081108.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0019_081108.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0019_081108.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0019_081108.rmhost.pair.1.fq.gz		
